Timestamp, APAddress, DeviceAddress, WifiStrength(dBm) 
1521734210955, 64:f6:9d:37:a9:95, 02:00:00:00:00:00, -66
1521734210956, 64:f6:9d:37:a5:75, 02:00:00:00:00:00, -67
1521734210956, 64:f6:9d:37:a5:70, 02:00:00:00:00:00, -68
1521734210957, 64:f6:9d:37:a5:74, 02:00:00:00:00:00, -68
1521734210957, 64:f6:9d:37:a9:94, 02:00:00:00:00:00, -68
1521734210958, 64:f6:9d:37:a5:73, 02:00:00:00:00:00, -68
1521734210958, 64:f6:9d:37:9d:e5, 02:00:00:00:00:00, -69
1521734210958, 64:f6:9d:3a:8a:b5, 02:00:00:00:00:00, -69
1521734210959, 64:f6:9d:3a:8a:b3, 02:00:00:00:00:00, -69
1521734210959, 64:f6:9d:43:1b:b9, 02:00:00:00:00:00, -70
1521734210960, 64:f6:9d:43:1b:ba, 02:00:00:00:00:00, -70
1521734210960, 64:f6:9d:43:1b:bf, 02:00:00:00:00:00, -70
1521734210961, 64:f6:9d:43:1b:bb, 02:00:00:00:00:00, -70
1521734210961, 64:f6:9d:37:9d:e4, 02:00:00:00:00:00, -70
1521734210961, 64:f6:9d:37:9d:e0, 02:00:00:00:00:00, -70
1521734210962, 64:f6:9d:37:9d:e3, 02:00:00:00:00:00, -70
1521734210962, 64:f6:9d:43:1b:bd, 02:00:00:00:00:00, -71
1521734210962, 64:f6:9d:43:1b:bc, 02:00:00:00:00:00, -71
1521734210963, 64:f6:9d:36:85:b4, 02:00:00:00:00:00, -73
1521734210963, 64:f6:9d:36:85:b6, 02:00:00:00:00:00, -73
1521734210964, 64:f6:9d:36:85:b2, 02:00:00:00:00:00, -73
1521734210964, 64:f6:9d:36:85:b5, 02:00:00:00:00:00, -74
1521734210964, 64:f6:9d:36:85:b0, 02:00:00:00:00:00, -74
1521734210965, 64:f6:9d:21:59:64, 02:00:00:00:00:00, -75
1521734210965, 64:f6:9d:48:ab:3f, 02:00:00:00:00:00, -76
1521734210965, 64:f6:9d:21:59:60, 02:00:00:00:00:00, -76
1521734210966, 64:f6:9d:43:1b:94, 02:00:00:00:00:00, -76
1521734210966, 64:f6:9d:43:1b:95, 02:00:00:00:00:00, -77
1521734210967, 64:f6:9d:21:59:65, 02:00:00:00:00:00, -77
1521734210967, 64:f6:9d:48:ab:3b, 02:00:00:00:00:00, -77
1521734210968, 64:f6:9d:48:ab:3a, 02:00:00:00:00:00, -77
1521734210969, 64:f6:9d:43:1b:93, 02:00:00:00:00:00, -77
1521734210970, 64:f6:9d:37:a9:9a, 02:00:00:00:00:00, -78
1521734210971, 64:f6:9d:37:a9:9f, 02:00:00:00:00:00, -78
1521734210972, 64:f6:9d:37:a9:9d, 02:00:00:00:00:00, -78
1521734210973, 64:f6:9d:43:1b:90, 02:00:00:00:00:00, -78
1521734210974, 64:f6:9d:37:a9:9b, 02:00:00:00:00:00, -79
1521734210975, 64:f6:9d:43:22:95, 02:00:00:00:00:00, -79
1521734210976, 64:f6:9d:43:22:92, 02:00:00:00:00:00, -79
1521734210976, 64:f6:9d:37:a9:9c, 02:00:00:00:00:00, -80
1521734210977, 64:f6:9d:37:a9:99, 02:00:00:00:00:00, -80
1521734210977, 64:f6:9d:43:22:90, 02:00:00:00:00:00, -80
1521734210978, 64:f6:9d:43:1d:24, 02:00:00:00:00:00, -80
